Year,Type of Crime,Date,Time,Latitude,Longitude,Location,Arrest
2017,MOTOR VEHICLE THEFT,2/10/2018,3:50:00 PM,41.94884347,-87.74860555,STREET,TRUE
2017,THEFT,2/10/2018,3:50:00 PM,41.92544627,-87.68522866,STREET,FALSE
2017,THEFT,2/10/2018,3:50:00 PM,41.96224914,-87.66374362,APARTMENT,FALSE
2017,BATTERY,2/10/2018,3:50:00 PM,41.81057198,-87.61818666,APARTMENT,FALSE
2017,ASSAULT,2/10/2018,3:50:00 PM,41.86494098,-87.72635575,APARTMENT,FALSE
2017,BATTERY,2/10/2018,3:50:00 PM,41.88194977,-87.6473674,STREET,TRUE
2017,DECEPTIVE PRACTICE,2/10/2018,3:50:00 PM,41.93183394,-87.72364555,RESIDENCE,FALSE
2017,BATTERY,2/10/2018,3:50:00 PM,41.90298747,-87.69010637,APARTMENT,FALSE
2017,BATTERY,2/10/2018,3:50:00 PM,41.91769289,-87.68070329,OTHER,FALSE
2017,THEFT,2/10/2018,3:50:00 PM,41.77320454,-87.67012731,STREET,FALSE
2017,BATTERY,2/10/2018,3:50:00 PM,41.85405928,-87.73458536,OTHER COMMERCIAL TRANSPORTATION,FALSE
2017,CRIMINAL DAMAGE,2/10/2018,3:50:00 PM,41.87752757,-87.75809449,STREET,FALSE
2017,BURGLARY,2/10/2018,3:50:00 PM,41.75466014,-87.56386314,RESIDENCE,FALSE
2017,CRIMINAL TRESPASS,2/10/2018,3:50:00 PM,41.78516658,-87.61091573,APARTMENT,FALSE
2017,BATTERY,2/10/2018,3:50:00 PM,41.939104,-87.72635129,APARTMENT,FALSE
2017,BATTERY,2/10/2018,3:50:00 PM,41.72752629,-87.5620879,APARTMENT,FALSE
2017,DECEPTIVE PRACTICE,2/10/2018,3:50:00 PM,41.8978375,-87.62409724,SMALL RETAIL STORE,FALSE
2017,BURGLARY,2/10/2018,3:50:00 PM,41.77270012,-87.63051818,OTHER,FALSE
2017,OTHER OFFENSE,2/10/2018,3:50:00 PM,41.85834654,-87.72118715,"SCHOOL, PUBLIC, BUILDING",FALSE
2017,NARCOTICS,2/10/2018,3:50:00 PM,41.87967375,-87.70372124,STREET,TRUE
2017,OTHER OFFENSE,2/10/2018,3:50:00 PM,41.96927313,-87.71950114,RESIDENCE,FALSE
2017,MOTOR VEHICLE THEFT,2/10/2018,3:50:00 PM,41.88538607,-87.70701439,DRIVEWAY - RESIDENTIAL,FALSE
2017,ROBBERY,2/10/2018,3:50:00 PM,41.92367262,-87.78630161,PARKING LOT/GARAGE(NON.RESID.),FALSE
2017,OTHER OFFENSE,2/10/2018,3:50:00 PM,41.83010968,-87.61005838,RESIDENCE,FALSE
2017,CRIMINAL DAMAGE,2/10/2018,3:50:00 PM,41.98392391,-87.7137845,STREET,FALSE
2017,THEFT,2/10/2018,3:50:00 PM,41.70802115,-87.64164594,STREET,FALSE
2017,THEFT,2/10/2018,3:50:00 PM,41.89274592,-87.70647237,RESIDENCE,FALSE
2017,ROBBERY,2/10/2018,3:50:00 PM,41.83539226,-87.6170444,SIDEWALK,FALSE
2017,OTHER OFFENSE,2/10/2018,3:50:00 PM,41.7273043,-87.60460028,VEHICLE NON-COMMERCIAL,TRUE
2017,BATTERY,2/10/2018,3:50:00 PM,41.90665156,-87.7596038,APARTMENT,TRUE
2017,ASSAULT,2/10/2018,3:50:00 PM,41.91344599,-87.74597484,COMMERCIAL / BUSINESS OFFICE,FALSE
2017,OTHER OFFENSE,2/10/2018,3:50:00 PM,41.77434973,-87.60457756,APARTMENT,FALSE
2017,OTHER OFFENSE,2/10/2018,3:50:00 PM,41.90385768,-87.77232796,VEHICLE NON-COMMERCIAL,TRUE
2017,CRIMINAL DAMAGE,2/10/2018,3:50:00 PM,41.86528778,-87.72758968,RESIDENCE,FALSE
2017,DECEPTIVE PRACTICE,2/10/2018,3:50:00 PM,41.88574029,-87.63159057,CTA GARAGE / OTHER PROPERTY,TRUE
2017,ASSAULT,2/10/2018,3:50:00 PM,41.88541338,-87.70497961,APARTMENT,FALSE
